city,date,program_area,unoccupied_rooms,total_shelter_program,occupancy_rate
North York,2023-01-02T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-02T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-02T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-02T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-02T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,98.68
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-03T00:00:00Z,Temporary Refugee Response,1,1,99.32
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-04T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-05T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,91.67
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-06T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,91.67
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-07T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,91.67
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,98.8
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-08T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-08T00:00:00Z,Temporary Refugee Response,1,1,99.31
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,91.67
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,98.8
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-09T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-09T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-10T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-11T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-12T00:00:00Z,Temporary Refugee Response,1,1,99.32
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,98.8
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-13T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,98.8
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,COVID-19 Response,1,8,100
North York,2023-01-14T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,COVID-19 Response,0,8,100
North York,2023-01-15T00:00:00Z,Temporary Refugee Response,1,1,99.33
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,81.82
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,COVID-19 Response,2,8,100
North York,2023-01-16T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,75
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-17T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,75
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,COVID-19 Response,3,8,100
North York,2023-01-18T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,83.33
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-19T00:00:00Z,Temporary Refugee Response,1,1,99.33
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,66.67
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-20T00:00:00Z,Temporary Refugee Response,1,1,99.34
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,66.67
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-21T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,66.67
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-01-22T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,75
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,COVID-19 Response,3,9,100
North York,2023-01-23T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,83.33
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-24T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,91.67
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,99.62
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-01-25T00:00:00Z,Temporary Refugee Response,2,1,98.7
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,91.67
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-26T00:00:00Z,Temporary Refugee Response,1,1,99.35
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,91.67
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-27T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,98.8
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-28T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,98.8
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-29T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,98.8
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-30T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,98.8
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-01-31T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,99.63
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,COVID-19 Response,1,9,100
North York,2023-02-01T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-02T00:00:00Z,Temporary Refugee Response,1,1,99.33
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,COVID-19 Response,0,9,100
North York,2023-02-03T00:00:00Z,Temporary Refugee Response,1,1,99.33
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,91.67
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,98.8
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,COVID-19 Response,2,9,100
North York,2023-02-04T00:00:00Z,Temporary Refugee Response,1,1,99.32
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,91.67
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,96.39
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-05T00:00:00Z,Temporary Refugee Response,1,1,99.32
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,91.67
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,96.34
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-06T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,91.67
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,96.34
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-07T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,83.33
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,97.53
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-08T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,83.33
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,97.56
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-09T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,91.67
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,96.34
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-10T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,93.9
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,COVID-19 Response,5,9,100
North York,2023-02-11T00:00:00Z,Temporary Refugee Response,0,1,100
North York,2023-02-12T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-12T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-12T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-12T00:00:00Z,COVID-19 Response,4,9,95.12
North York,2023-02-12T00:00:00Z,COVID-19 Response,4,9,100
North York,2023-02-12T00:00:00Z,COVID-19 Response,4,9,100
